"Year","State","Type","Production","Avg","Measures","Materials","Chemical","Value"
2015,"OREGON"," BEARING","TREATED","AVG","MEASURED IN PCT OF AREA BEARING","(ISOXABEN = 125851)","HERBICIDE","(D)"
2015,"OREGON"," BEARING","TREATED","AVG","MEASURED IN PCT OF AREA BEARING","(MESOTRIONE = 122990)","HERBICIDE","(D)"
2015,"OREGON"," BEARING","TREATED","AVG","MEASURED IN PCT OF AREA BEARING","(NORFLURAZON = 105801)","HERBICIDE","(D)"
2015,"OREGON"," BEARING","TREATED","AVG","MEASURED IN PCT OF AREA BEARING","(ORYZALIN = 104201)","HERBICIDE","(D)"
2015,"OREGON"," BEARING","TREATED","AVG","MEASURED IN PCT OF AREA BEARING","(OXYFLUORFEN = 111601)","HERBICIDE","(D)"
2015,"OREGON"," BEARING","TREATED","AVG","MEASURED IN PCT OF AREA BEARING","(PARAQUAT = 61601)","HERBICIDE","31"
2015,"OREGON"," BEARING","TREATED","AVG","MEASURED IN PCT OF AREA BEARING","(S-METOLACHLOR = 108800)","HERBICIDE","(D)"
2015,"OREGON"," BEARING","TREATED","AVG","MEASURED IN PCT OF AREA BEARING","(SIMAZINE = 80807)","HERBICIDE","42"
2015,"OREGON"," BEARING","TREATED","AVG","MEASURED IN PCT OF AREA BEARING","(SULFENTRAZONE = 129081)","HERBICIDE","(D)"
2015,"OREGON"," BEARING","TREATED","AVG","MEASURED IN PCT OF AREA BEARING","(TOTAL)","HERBICIDE","73"
2015,"OREGON"," BEARING","TREATED","AVG","MEASURED IN PCT OF AREA BEARING","(BIFENTHRIN = 128825)","INSECTICIDE","50"
2015,"OREGON"," BEARING","TREATED","AVG","MEASURED IN PCT OF AREA BEARING","(BT KURSTAKI ABTS-351 = 6522)","INSECTICIDE","(D)"
2015,"OREGON"," BEARING","TREATED","AVG","MEASURED IN PCT OF AREA BEARING","(BT KURSTAKI SA-11 = 6519)","INSECTICIDE","(D)"
2015,"OREGON"," BEARING","TREATED","AVG","MEASURED IN PCT OF AREA BEARING","(CARBARYL = 56801)","INSECTICIDE","(D)"
2015,"OREGON"," BEARING","TREATED","AVG","MEASURED IN PCT OF AREA BEARING","(DIAZINON = 57801)","INSECTICIDE","(D)"
2015,"OREGON"," BEARING","TREATED","AVG","MEASURED IN PCT OF AREA BEARING","(ESFENVALERATE = 109303)","INSECTICIDE","(D)"
2015,"OREGON"," BEARING","TREATED","AVG","MEASURED IN PCT OF AREA BEARING","(MALATHION = 57701)","INSECTICIDE","24"
2015,"OREGON"," BEARING","TREATED","AVG","MEASURED IN PCT OF AREA BEARING","(PYRETHRINS = 69001)","INSECTICIDE","(D)"
2015,"OREGON"," BEARING","TREATED","AVG","MEASURED IN PCT OF AREA BEARING","(SPINETORAM = 110008)","INSECTICIDE","10"
2015,"OREGON"," BEARING","TREATED","AVG","MEASURED IN PCT OF AREA BEARING","(SPINETORAM-L = 110009)","INSECTICIDE","10"
2015,"OREGON"," BEARING","TREATED","AVG","MEASURED IN PCT OF AREA BEARING","(SPINOSAD = 110003)","INSECTICIDE","(D)"
2015,"OREGON"," BEARING","TREATED","AVG","MEASURED IN PCT OF AREA BEARING","(THIAMETHOXAM = 60109)","INSECTICIDE","(D)"
2015,"OREGON"," BEARING","TREATED","AVG","MEASURED IN PCT OF AREA BEARING","(TOTAL)","INSECTICIDE","80"
2015,"OREGON"," BEARING","TREATED","AVG","MEASURED IN PCT OF AREA BEARING","(ZETA-CYPERMETHRIN = 129064)","INSECTICIDE","58"
2015,"OREGON"," BEARING","TREATED","AVG","MEASURED IN PCT OF AREA BEARING","(CUPRAMMONIUM ACETATE = 36011)","OTHER","(D)"
2015,"OREGON"," BEARING","TREATED","AVG","MEASURED IN PCT OF AREA BEARING","(CYTOKININS = 116801)","OTHER","(D)"
2015,"OREGON"," BEARING","TREATED","AVG","MEASURED IN PCT OF AREA BEARING","(MINERAL OIL = 63502)","OTHER","(D)"
2015,"OREGON"," BEARING","TREATED","AVG","MEASURED IN PCT OF AREA BEARING","(TOTAL)","OTHER","(D)"
2015,"OREGON"," BEARING","TREATED","AVG","MEASURED IN PCT OF AREA BEARING","(ZINC PHOSPHIDE = 88601)","OTHER","(D)"
2015,"OREGON"," BEARING","TREATED","AVG","MEASURED IN PCT OF AREA BEARING"," ","(NITROGEN)","49"
2015,"OREGON"," BEARING","TREATED","AVG","MEASURED IN PCT OF AREA BEARING"," ","(PHOSPHATE)","90"
2015,"OREGON"," BEARING","TREATED","AVG","MEASURED IN PCT OF AREA BEARING"," ","(POTASH)","90"
2015,"OREGON"," BEARING","TREATED","AVG","MEASURED IN PCT OF AREA BEARING"," ","(SULFUR)","(D)"
2015,"OREGON"," BLACK","ACRES HARVESTED"," "," "," ","","1,100"
2015,"OREGON"," BLACK","PRODUCTION"," ","MEASURED IN LB"," ","","4,565,000"
2015,"OREGON"," BLACK","PRODUCTION"," ","MEASURED IN $"," ","","1,495,000"
2015,"OREGON"," BLACK","PRODUCTION"," ","MEASURED IN LB"," ","","500,000"
2015,"OREGON"," BLACK","PRODUCTION"," ","MEASURED IN LB"," ","","(NA)"
2015,"OREGON"," BLACK","PRODUCTION"," ","MEASURED IN LB"," ","","0"
2015,"OREGON"," BLACK","PRODUCTION"," ","MEASURED IN $"," ","","5,244,000"
2015,"OREGON"," BLACK","PRODUCTION"," ","MEASURED IN LB"," ","","4,065,000"
2015,"OREGON"," BLACK","PRODUCTION"," ","MEASURED IN $"," ","","6,739,000"
2015,"OREGON"," BLACK","PRODUCTION"," ","MEASURED IN LB"," ","","4,565,000"
2015,"OREGON"," BLACK","YIELD"," ","MEASURED IN LB / ACRE"," ","","4,150"
2015,"OREGON"," FRESH MARKET","PRODUCTION"," ","MEASURED IN $"," ","","3,758,000"
2015,"OREGON"," FRESH MARKET","PRODUCTION"," ","MEASURED IN LB"," ","","1,420,000"
2015,"OREGON"," NOT HARVESTED","PRODUCTION"," ","MEASURED IN LB"," ","","(NA)"
2015,"OREGON"," NOT SOLD","PRODUCTION"," ","MEASURED IN LB"," ","","5,000"
2015,"OREGON"," PROCESSING","PRODUCTION"," ","MEASURED IN $"," ","","10,080,000"
2015,"OREGON"," PROCESSING","PRODUCTION"," ","MEASURED IN LB"," ","","7,965,000"
2015,"OREGON"," RED","ACRES HARVESTED"," "," "," ","","1,100"
2015,"OREGON"," RED","PRODUCTION"," ","MEASURED IN LB"," ","","4,825,000"
2015,"OREGON"," RED","PRODUCTION"," ","MEASURED IN $"," ","","2,263,000"
2015,"OREGON"," RED","PRODUCTION"," ","MEASURED IN LB"," ","","920,000"
2015,"OREGON"," RED","PRODUCTION"," ","MEASURED IN LB"," ","","(NA)"
2015,"OREGON"," RED","PRODUCTION"," ","MEASURED IN LB"," ","","5,000"
2015,"OREGON"," RED","PRODUCTION"," ","MEASURED IN $"," ","","4,836,000"
2015,"OREGON"," RED","PRODUCTION"," ","MEASURED IN LB"," ","","3,900,000"
2015,"OREGON"," RED","PRODUCTION"," ","MEASURED IN $"," ","","7,099,000"
2015,"OREGON"," RED","PRODUCTION"," ","MEASURED IN LB"," ","","4,820,000"
2015,"OREGON"," RED","YIELD"," ","MEASURED IN LB / ACRE"," ","","4,380"
2015,"OREGON"," UTILIZED","PRODUCTION"," ","MEASURED IN $"," ","","13,838,000"
2015,"OREGON"," UTILIZED","PRODUCTION"," ","MEASURED IN LB"," ","","9,385,000"
2015,"OREGON"," UTILIZED","YIELD"," ","MEASURED IN LB / ACRE"," ","","4,270"
2015,"WASHINGTON"," ","ACRES HARVESTED"," "," "," ","","9,350"
2015,"WASHINGTON"," ","PRODUCTION"," ","MEASURED IN LB"," ","","74,100,000"
2015,"WASHINGTON"," BEARING","APPLICATIONS"," ","MEASURED IN LB","(AZOXYSTROBIN = 128810)","FUNGICIDE","200"
2015,"WASHINGTON"," BEARING","APPLICATIONS"," ","MEASURED IN LB","(BASIC COPPER SULFATE = 8101)","FUNGICIDE","(D)"
2015,"WASHINGTON"," BEARING","APPLICATIONS"," ","MEASURED IN LB","(BOSCALID = 128008)","FUNGICIDE","1,900"
2015,"WASHINGTON"," BEARING","APPLICATIONS"," ","MEASURED IN LB","(CALCIUM POLYSULFIDE = 76702)","FUNGICIDE","60,600"
2015,"WASHINGTON"," BEARING","APPLICATIONS"," ","MEASURED IN LB","(CAPTAN = 81301)","FUNGICIDE","(D)"
2015,"WASHINGTON"," BEARING","APPLICATIONS"," ","MEASURED IN LB","(CHLOROTHALONIL = 81901)","FUNGICIDE","(D)"
2015,"WASHINGTON"," BEARING","APPLICATIONS"," ","MEASURED IN LB","(COPPER CHLORIDE HYD. = 23501)","FUNGICIDE","(D)"
2015,"WASHINGTON"," BEARING","APPLICATIONS"," ","MEASURED IN LB","(COPPER HYDROXIDE = 23401)","FUNGICIDE","(D)"
2015,"WASHINGTON"," BEARING","APPLICATIONS"," ","MEASURED IN LB","(CYMOXANIL = 129106)","FUNGICIDE","1,100"
2015,"WASHINGTON"," BEARING","APPLICATIONS"," ","MEASURED IN LB","(CYPRODINIL = 288202)","FUNGICIDE","4,000"
2015,"WASHINGTON"," BEARING","APPLICATIONS"," ","MEASURED IN LB","(FAMOXADONE = 113202)","FUNGICIDE","1,100"
2015,"WASHINGTON"," BEARING","APPLICATIONS"," ","MEASURED IN LB","(FENBUCONAZOLE = 129011)","FUNGICIDE","(D)"
2015,"WASHINGTON"," BEARING","APPLICATIONS"," ","MEASURED IN LB","(FLUDIOXONIL = 71503)","FUNGICIDE","2,600"
2015,"WASHINGTON"," BEARING","APPLICATIONS"," ","MEASURED IN LB","(IPRODIONE = 109801)","FUNGICIDE","(D)"
2015,"WASHINGTON"," BEARING","APPLICATIONS"," ","MEASURED IN LB","(MEFENOXAM = 113502)","FUNGICIDE","(D)"
2015,"WASHINGTON"," BEARING","APPLICATIONS"," ","MEASURED IN LB","(METCONAZOLE = 125619)","FUNGICIDE","(D)"
2015,"WASHINGTON"," BEARING","APPLICATIONS"," ","MEASURED IN LB","(MONO-POTASSIUM SALT = 76416)","FUNGICIDE","(D)"
2015,"WASHINGTON"," BEARING","APPLICATIONS"," ","MEASURED IN LB","(MYCLOBUTANIL = 128857)","FUNGICIDE","400"
2015,"WASHINGTON"," BEARING","APPLICATIONS"," ","MEASURED IN LB","(POLYOXIN D ZINC SALT = 230000)","FUNGICIDE","(D)"
2015,"WASHINGTON"," BEARING","APPLICATIONS"," ","MEASURED IN LB","(PYRACLOSTROBIN = 99100)","FUNGICIDE","900"
2015,"WASHINGTON"," BEARING","APPLICATIONS"," ","MEASURED IN LB","(TOTAL)","FUNGICIDE","128,400"
2015,"WASHINGTON"," BEARING","APPLICATIONS"," ","MEASURED IN LB","(CARFENTRAZONE-ETHYL = 128712)","HERBICIDE","300"
2015,"WASHINGTON"," BEARING","APPLICATIONS"," ","MEASURED IN LB","(DIURON = 35505)","HERBICIDE","4,500"
2015,"WASHINGTON"," BEARING","APPLICATIONS"," ","MEASURED IN LB","(FLUMIOXAZIN = 129034)","HERBICIDE","(D)"
2015,"WASHINGTON"," BEARING","APPLICATIONS"," ","MEASURED IN LB","(FOMESAFEN SODIUM = 123802)","HERBICIDE","(D)"
2015,"WASHINGTON"," BEARING","APPLICATIONS"," ","MEASURED IN LB","(GLUFOSINATE-AMMONIUM = 128850)","HERBICIDE","(D)"
2015,"WASHINGTON"," BEARING","APPLICATIONS"," ","MEASURED IN LB","(MESOTRIONE = 122990)","HERBICIDE","(D)"
2015,"WASHINGTON"," BEARING","APPLICATIONS"," ","MEASURED IN LB","(NAPROPAMIDE = 103001)","HERBICIDE","(D)"
2015,"WASHINGTON"," BEARING","APPLICATIONS"," ","MEASURED IN LB","(NORFLURAZON = 105801)","HERBICIDE","(D)"
2015,"WASHINGTON"," BEARING","APPLICATIONS"," ","MEASURED IN LB","(ORYZALIN = 104201)","HERBICIDE","(D)"
2015,"WASHINGTON"," BEARING","APPLICATIONS"," ","MEASURED IN LB","(OXYFLUORFEN = 111601)","HERBICIDE","(D)"
2015,"WASHINGTON"," BEARING","APPLICATIONS"," ","MEASURED IN LB","(PARAQUAT = 61601)","HERBICIDE","5,600"
2015,"WASHINGTON"," BEARING","APPLICATIONS"," ","MEASURED IN LB","(RIMSULFURON = 129009)","HERBICIDE","(D)"
2015,"WASHINGTON"," BEARING","APPLICATIONS"," ","MEASURED IN LB","(SIMAZINE = 80807)","HERBICIDE","7,400"
2015,"WASHINGTON"," BEARING","APPLICATIONS"," ","MEASURED IN LB","(TOTAL)","HERBICIDE","25,300"
2015,"WASHINGTON"," BEARING","APPLICATIONS"," ","MEASURED IN LB","(ACETAMIPRID = 99050)","INSECTICIDE","(D)"
2015,"WASHINGTON"," BEARING","APPLICATIONS"," ","MEASURED IN LB","(BIFENAZATE = 586)","INSECTICIDE","500"
2015,"WASHINGTON"," BEARING","APPLICATIONS"," ","MEASURED IN LB","(BIFENTHRIN = 128825)","INSECTICIDE","1,600"
2015,"WASHINGTON"," BEARING","APPLICATIONS"," ","MEASURED IN LB","(BT KURSTAKI ABTS-351 = 6522)","INSECTICIDE","(NA)"
2015,"WASHINGTON"," BEARING","APPLICATIONS"," ","MEASURED IN LB","(DIAZINON = 57801)","INSECTICIDE","(D)"
2015,"WASHINGTON"," BEARING","APPLICATIONS"," ","MEASURED IN LB","(ETOXAZOLE = 107091)","INSECTICIDE","(D)"
2015,"WASHINGTON"," BEARING","APPLICATIONS"," ","MEASURED IN LB","(FENPROPATHRIN = 127901)","INSECTICIDE","(D)"
2015,"WASHINGTON"," BEARING","APPLICATIONS"," ","MEASURED IN LB","(IMIDACLOPRID = 129099)","INSECTICIDE","1,100"
2015,"WASHINGTON"," BEARING","APPLICATIONS"," ","MEASURED IN LB","(MALATHION = 57701)","INSECTICIDE","14,900"
2015,"WASHINGTON"," BEARING","APPLICATIONS"," ","MEASURED IN LB","(THIAMETHOXAM = 60109)","INSECTICIDE","(D)"
2015,"WASHINGTON"," BEARING","APPLICATIONS"," ","MEASURED IN LB","(TOTAL)","INSECTICIDE","22,500"
2015,"WASHINGTON"," BEARING","APPLICATIONS"," ","MEASURED IN LB","(ZETA-CYPERMETHRIN = 129064)","INSECTICIDE","400"
2015,"WASHINGTON"," BEARING","APPLICATIONS"," ","MEASURED IN LB","(CUPRAMMONIUM ACETATE = 36011)","OTHER","(D)"
2015,"WASHINGTON"," BEARING","APPLICATIONS"," ","MEASURED IN LB","(TOTAL)","OTHER","(D)"
2015,"WASHINGTON"," BEARING","APPLICATIONS"," ","MEASURED IN LB"," ","(NITROGEN)","682,000"
2015,"WASHINGTON"," BEARING","APPLICATIONS"," ","MEASURED IN LB"," ","(PHOSPHATE)","891,000"
2015,"WASHINGTON"," BEARING","APPLICATIONS"," ","MEASURED IN LB"," ","(POTASH)","915,000"
2015,"WASHINGTON"," BEARING","APPLICATIONS"," ","MEASURED IN LB"," ","(SULFUR)","(D)"
2015,"WASHINGTON"," BEARING","APPLICATIONS","AVG","MEASURED IN LB / ACRE / APPLICATION","(AZOXYSTROBIN = 128810)","FUNGICIDE","0.222"
2015,"WASHINGTON"," BEARING","APPLICATIONS","AVG","MEASURED IN LB / ACRE / APPLICATION","(BASIC COPPER SULFATE = 8101)","FUNGICIDE","(D)"
2015,"WASHINGTON"," BEARING","APPLICATIONS","AVG","MEASURED IN LB / ACRE / APPLICATION","(BOSCALID = 128008)","FUNGICIDE","0.332"
2015,"WASHINGTON"," BEARING","APPLICATIONS","AVG","MEASURED IN LB / ACRE / APPLICATION","(CALCIUM POLYSULFIDE = 76702)","FUNGICIDE","9.875"
2015,"WASHINGTON"," BEARING","APPLICATIONS","AVG","MEASURED IN LB / ACRE / APPLICATION","(CAPTAN = 81301)","FUNGICIDE","(D)"
2015,"WASHINGTON"," BEARING","APPLICATIONS","AVG","MEASURED IN LB / ACRE / APPLICATION","(CHLOROTHALONIL = 81901)","FUNGICIDE","(D)"
2015,"WASHINGTON"," BEARING","APPLICATIONS","AVG","MEASURED IN LB / ACRE / APPLICATION","(COPPER CHLORIDE HYD. = 23501)","FUNGICIDE","(D)"
2015,"WASHINGTON"," BEARING","APPLICATIONS","AVG","MEASURED IN LB / ACRE / APPLICATION","(COPPER HYDROXIDE = 23401)","FUNGICIDE","(D)"
2015,"WASHINGTON"," BEARING","APPLICATIONS","AVG","MEASURED IN LB / ACRE / APPLICATION","(CYMOXANIL = 129106)","FUNGICIDE","0.154"
2015,"WASHINGTON"," BEARING","APPLICATIONS","AVG","MEASURED IN LB / ACRE / APPLICATION","(CYPRODINIL = 288202)","FUNGICIDE","0.294"
2015,"WASHINGTON"," BEARING","APPLICATIONS","AVG","MEASURED IN LB / ACRE / APPLICATION","(FAMOXADONE = 113202)","FUNGICIDE","0.154"
2015,"WASHINGTON"," BEARING","APPLICATIONS","AVG","MEASURED IN LB / ACRE / APPLICATION","(FENBUCONAZOLE = 129011)","FUNGICIDE","(D)"
2015,"WASHINGTON"," BEARING","APPLICATIONS","AVG","MEASURED IN LB / ACRE / APPLICATION","(FLUDIOXONIL = 71503)","FUNGICIDE","0.196"
2015,"WASHINGTON"," BEARING","APPLICATIONS","AVG","MEASURED IN LB / ACRE / APPLICATION","(IPRODIONE = 109801)","FUNGICIDE","(D)"
2015,"WASHINGTON"," BEARING","APPLICATIONS","AVG","MEASURED IN LB / ACRE / APPLICATION","(MEFENOXAM = 113502)","FUNGICIDE","(D)"
2015,"WASHINGTON"," BEARING","APPLICATIONS","AVG","MEASURED IN LB / ACRE / APPLICATION","(METCONAZOLE = 125619)","FUNGICIDE","(D)"
2015,"WASHINGTON"," BEARING","APPLICATIONS","AVG","MEASURED IN LB / ACRE / APPLICATION","(MONO-POTASSIUM SALT = 76416)","FUNGICIDE","(D)"
2015,"WASHINGTON"," BEARING","APPLICATIONS","AVG","MEASURED IN LB / ACRE / APPLICATION","(MYCLOBUTANIL = 128857)","FUNGICIDE","0.06"
2015,"WASHINGTON"," BEARING","APPLICATIONS","AVG","MEASURED IN LB / ACRE / APPLICATION","(POLYOXIN D ZINC SALT = 230000)","FUNGICIDE","(D)"
2015,"WASHINGTON"," BEARING","APPLICATIONS","AVG","MEASURED IN LB / ACRE / APPLICATION","(PYRACLOSTROBIN = 99100)","FUNGICIDE","0.169"
2015,"WASHINGTON"," BEARING","APPLICATIONS","AVG","MEASURED IN LB / ACRE / APPLICATION","(CARFENTRAZONE-ETHYL = 128712)","HERBICIDE","0.021"
2015,"WASHINGTON"," BEARING","APPLICATIONS","AVG","MEASURED IN LB / ACRE / APPLICATION","(DIURON = 35505)","HERBICIDE","0.943"
2015,"WASHINGTON"," BEARING","APPLICATIONS","AVG","MEASURED IN LB / ACRE / APPLICATION","(FLUMIOXAZIN = 129034)","HERBICIDE","(D)"
2015,"WASHINGTON"," BEARING","APPLICATIONS","AVG","MEASURED IN LB / ACRE / APPLICATION","(FOMESAFEN SODIUM = 123802)","HERBICIDE","(D)"
2015,"WASHINGTON"," BEARING","APPLICATIONS","AVG","MEASURED IN LB / ACRE / APPLICATION","(GLUFOSINATE-AMMONIUM = 128850)","HERBICIDE","(D)"
2015,"WASHINGTON"," BEARING","APPLICATIONS","AVG","MEASURED IN LB / ACRE / APPLICATION","(MESOTRIONE = 122990)","HERBICIDE","(D)"
2015,"WASHINGTON"," BEARING","APPLICATIONS","AVG","MEASURED IN LB / ACRE / APPLICATION","(NAPROPAMIDE = 103001)","HERBICIDE","(D)"
2015,"WASHINGTON"," BEARING","APPLICATIONS","AVG","MEASURED IN LB / ACRE / APPLICATION","(NORFLURAZON = 105801)","HERBICIDE","(D)"
2015,"WASHINGTON"," BEARING","APPLICATIONS","AVG","MEASURED IN LB / ACRE / APPLICATION","(ORYZALIN = 104201)","HERBICIDE","(D)"
2015,"WASHINGTON"," BEARING","APPLICATIONS","AVG","MEASURED IN LB / ACRE / APPLICATION","(OXYFLUORFEN = 111601)","HERBICIDE","(D)"
2015,"WASHINGTON"," BEARING","APPLICATIONS","AVG","MEASURED IN LB / ACRE / APPLICATION","(PARAQUAT = 61601)","HERBICIDE","0.291"
2015,"WASHINGTON"," BEARING","APPLICATIONS","AVG","MEASURED IN LB / ACRE / APPLICATION","(RIMSULFURON = 129009)","HERBICIDE","(D)"
2015,"WASHINGTON"," BEARING","APPLICATIONS","AVG","MEASURED IN LB / ACRE / APPLICATION","(SIMAZINE = 80807)","HERBICIDE","0.75"
2015,"WASHINGTON"," BEARING","APPLICATIONS","AVG","MEASURED IN LB / ACRE / APPLICATION","(ACETAMIPRID = 99050)","INSECTICIDE","(D)"
2015,"WASHINGTON"," BEARING","APPLICATIONS","AVG","MEASURED IN LB / ACRE / APPLICATION","(BIFENAZATE = 586)","INSECTICIDE","0.468"
2015,"WASHINGTON"," BEARING","APPLICATIONS","AVG","MEASURED IN LB / ACRE / APPLICATION","(BIFENTHRIN = 128825)","INSECTICIDE","0.103"
2015,"WASHINGTON"," BEARING","APPLICATIONS","AVG","MEASURED IN LB / ACRE / APPLICATION","(BT KURSTAKI ABTS-351 = 6522)","INSECTICIDE","(NA)"
2015,"WASHINGTON"," BEARING","APPLICATIONS","AVG","MEASURED IN LB / ACRE / APPLICATION","(DIAZINON = 57801)","INSECTICIDE","(D)"
2015,"WASHINGTON"," BEARING","APPLICATIONS","AVG","MEASURED IN LB / ACRE / APPLICATION","(ETOXAZOLE = 107091)","INSECTICIDE","(D)"
2015,"WASHINGTON"," BEARING","APPLICATIONS","AVG","MEASURED IN LB / ACRE / APPLICATION","(FENPROPATHRIN = 127901)","INSECTICIDE","(D)"
2015,"WASHINGTON"," BEARING","APPLICATIONS","AVG","MEASURED IN LB / ACRE / APPLICATION","(IMIDACLOPRID = 129099)","INSECTICIDE","0.108"
2015,"WASHINGTON"," BEARING","APPLICATIONS","AVG","MEASURED IN LB / ACRE / APPLICATION","(MALATHION = 57701)","INSECTICIDE","1.192"
2015,"WASHINGTON"," BEARING","APPLICATIONS","AVG","MEASURED IN LB / ACRE / APPLICATION","(THIAMETHOXAM = 60109)","INSECTICIDE","(D)"
2015,"WASHINGTON"," BEARING","APPLICATIONS","AVG","MEASURED IN LB / ACRE / APPLICATION","(ZETA-CYPERMETHRIN = 129064)","INSECTICIDE","0.026"
2015,"WASHINGTON"," BEARING","APPLICATIONS","AVG","MEASURED IN LB / ACRE / APPLICATION","(CUPRAMMONIUM ACETATE = 36011)","OTHER","(D)"
2015,"WASHINGTON"," BEARING","APPLICATIONS","AVG","MEASURED IN LB / ACRE / APPLICATION"," ","(NITROGEN)","30"
2015,"WASHINGTON"," BEARING","APPLICATIONS","AVG","MEASURED IN LB / ACRE / APPLICATION"," ","(PHOSPHATE)","43"
2015,"WASHINGTON"," BEARING","APPLICATIONS","AVG","MEASURED IN LB / ACRE / APPLICATION"," ","(POTASH)","42"
2015,"WASHINGTON"," BEARING","APPLICATIONS","AVG","MEASURED IN LB / ACRE / APPLICATION"," ","(SULFUR)","(D)"
2015,"WASHINGTON"," BEARING","APPLICATIONS","AVG","MEASURED IN LB / ACRE / YEAR","(AZOXYSTROBIN = 128810)","FUNGICIDE","0.242"
2015,"WASHINGTON"," BEARING","APPLICATIONS","AVG","MEASURED IN LB / ACRE / YEAR","(BASIC COPPER SULFATE = 8101)","FUNGICIDE","(D)"
2015,"WASHINGTON"," BEARING","APPLICATIONS","AVG","MEASURED IN LB / ACRE / YEAR","(BOSCALID = 128008)","FUNGICIDE","0.332"
2015,"WASHINGTON"," BEARING","APPLICATIONS","AVG","MEASURED IN LB / ACRE / YEAR","(CALCIUM POLYSULFIDE = 76702)","FUNGICIDE","10.063"
2015,"WASHINGTON"," BEARING","APPLICATIONS","AVG","MEASURED IN LB / ACRE / YEAR","(CAPTAN = 81301)","FUNGICIDE","(D)"
2015,"WASHINGTON"," BEARING","APPLICATIONS","AVG","MEASURED IN LB / ACRE / YEAR","(CHLOROTHALONIL = 81901)","FUNGICIDE","(D)"
2015,"WASHINGTON"," BEARING","APPLICATIONS","AVG","MEASURED IN LB / ACRE / YEAR","(COPPER CHLORIDE HYD. = 23501)","FUNGICIDE","(D)"
2015,"WASHINGTON"," BEARING","APPLICATIONS","AVG","MEASURED IN LB / ACRE / YEAR","(COPPER HYDROXIDE = 23401)","FUNGICIDE","(D)"
2015,"WASHINGTON"," BEARING","APPLICATIONS","AVG","MEASURED IN LB / ACRE / YEAR","(CYMOXANIL = 129106)","FUNGICIDE","0.234"
2015,"WASHINGTON"," BEARING","APPLICATIONS","AVG","MEASURED IN LB / ACRE / YEAR","(CYPRODINIL = 288202)","FUNGICIDE","0.464"
2015,"WASHINGTON"," BEARING","APPLICATIONS","AVG","MEASURED IN LB / ACRE / YEAR","(FAMOXADONE = 113202)","FUNGICIDE","0.234"
2015,"WASHINGTON"," BEARING","APPLICATIONS","AVG","MEASURED IN LB / ACRE / YEAR","(FENBUCONAZOLE = 129011)","FUNGICIDE","(D)"
2015,"WASHINGTON"," BEARING","APPLICATIONS","AVG","MEASURED IN LB / ACRE / YEAR","(FLUDIOXONIL = 71503)","FUNGICIDE","0.31"
2015,"WASHINGTON"," BEARING","APPLICATIONS","AVG","MEASURED IN LB / ACRE / YEAR","(IPRODIONE = 109801)","FUNGICIDE","(D)"
2015,"WASHINGTON"," BEARING","APPLICATIONS","AVG","MEASURED IN LB / ACRE / YEAR","(MEFENOXAM = 113502)","FUNGICIDE","(D)"
2015,"WASHINGTON"," BEARING","APPLICATIONS","AVG","MEASURED IN LB / ACRE / YEAR","(METCONAZOLE = 125619)","FUNGICIDE","(D)"
2015,"WASHINGTON"," BEARING","APPLICATIONS","AVG","MEASURED IN LB / ACRE / YEAR","(MONO-POTASSIUM SALT = 76416)","FUNGICIDE","(D)"
2015,"WASHINGTON"," BEARING","APPLICATIONS","AVG","MEASURED IN LB / ACRE / YEAR","(MYCLOBUTANIL = 128857)","FUNGICIDE","0.094"
2015,"WASHINGTON"," BEARING","APPLICATIONS","AVG","MEASURED IN LB / ACRE / YEAR","(POLYOXIN D ZINC SALT = 230000)","FUNGICIDE","(D)"
2015,"WASHINGTON"," BEARING","APPLICATIONS","AVG","MEASURED IN LB / ACRE / YEAR","(PYRACLOSTROBIN = 99100)","FUNGICIDE","0.169"
2015,"WASHINGTON"," BEARING","APPLICATIONS","AVG","MEASURED IN LB / ACRE / YEAR","(CARFENTRAZONE-ETHYL = 128712)","HERBICIDE","0.031"
2015,"WASHINGTON"," BEARING","APPLICATIONS","AVG","MEASURED IN LB / ACRE / YEAR","(DIURON = 35505)","HERBICIDE","1.262"
2015,"WASHINGTON"," BEARING","APPLICATIONS","AVG","MEASURED IN LB / ACRE / YEAR","(FLUMIOXAZIN = 129034)","HERBICIDE","(D)"
2015,"WASHINGTON"," BEARING","APPLICATIONS","AVG","MEASURED IN LB / ACRE / YEAR","(FOMESAFEN SODIUM = 123802)","HERBICIDE","(D)"
2015,"WASHINGTON"," BEARING","APPLICATIONS","AVG","MEASURED IN LB / ACRE / YEAR","(GLUFOSINATE-AMMONIUM = 128850)","HERBICIDE","(D)"
2015,"WASHINGTON"," BEARING","APPLICATIONS","AVG","MEASURED IN LB / ACRE / YEAR","(MESOTRIONE = 122990)","HERBICIDE","(D)"
2015,"WASHINGTON"," BEARING","APPLICATIONS","AVG","MEASURED IN LB / ACRE / YEAR","(NAPROPAMIDE = 103001)","HERBICIDE","(D)"
2015,"WASHINGTON"," BEARING","APPLICATIONS","AVG","MEASURED IN LB / ACRE / YEAR","(NORFLURAZON = 105801)","HERBICIDE","(D)"
2015,"WASHINGTON"," BEARING","APPLICATIONS","AVG","MEASURED IN LB / ACRE / YEAR","(ORYZALIN = 104201)","HERBICIDE","(D)"
